seed,model,phase2_accuracy,repeat_error_rate,transfer_accuracy_on_switched_mechanisms,reflection_steps_per_error,long_term_trajectory_value,final_H_self,final_transfer_memory,final_world_model_skill,final_ethical_reliability
13947,adaptive_reflection,0.5823076923076923,0.42096153846153844,0.5833333333333334,5.274829931972789,0.12275432692307882,0.1,0.95,0.95,0.95
13947,brute_rumination_x8,0.5457692307692308,0.4436538461538462,0.5185909980430529,8.0,0.06033461538461743,0.95,0.2,0.8638454973745746,0.8846646270104882
13948,no_reflection,0.588076923076923,0.4109615384615385,0.587737843551797,0.0,0.15780769230768998,0.6,0.2,0.95,0.95
13948,fixed_reflection_x6,0.5715384615384616,0.4307692307692308,0.5585774058577406,6.0,0.09299230769231331,0.1,0.95,0.95,0.95
13948,adaptive_reflection,0.5734615384615385,0.4203846153846154,0.5888223552894212,5.279291553133515,0.12798798076923149,0.1,0.95,0.95,0.95
13948,brute_rumination_x8,0.57,0.4288461538461538,0.6042105263157894,8.0,0.10928461538461945,0.95,0.2,0.906168508582211,0.8688618437773372
13949,no_reflection,0.575,0.42788461538461536,0.5857142857142857,0.0,0.11592307692307705,0.6,0.2,0.95,0.95
13949,fixed_reflection_x6,0.5784615384615385,0.42346153846153844,0.5770833333333333,6.0,0.11140961538462092,0.1,0.95,0.95,0.95
13949,adaptive_reflection,0.57,0.42115384615384616,0.5686695278969958,5.3150498640072525,0.11617067307692439,0.1,0.95,0.95,0.95
13949,brute_rumination_x8,0.5584615384615385,0.43865384615384617,0.549792531120332,8.0,0.07347307692307944,0.95,0.2,0.8623402893294869,0.778405045742464
13950,no_reflection,0.5707692307692308,0.42730769230769233,0.6049107142857143,0.0,0.11269230769230665,0.6,0.2,0.95,0.95
13950,fixed_reflection_x6,0.566923076923077,0.4226923076923077,0.5635964912280702,6.0,0.11980576923077303,0.1,0.95,0.95,0.95
13950,adaptive_reflection,0.5615384615384615,0.4344230769230769,0.55863539445629,5.292307692307692,0.09386538461538942,0.1,0.95,0.95,0.95
13950,brute_rumination_x8,0.5738461538461539,0.4296153846153846,0.5831533477321814,8.0,0.09961538461538842,0.95,0.2,0.8854001700269395,0.9113970568584893
13951,no_reflection,0.5696153846153846,0.42423076923076924,0.5692307692307692,0.0,0.12169230769230742,0.6,0.2,0.95,0.95
13951,fixed_reflection_x6,0.56,0.4198076923076923,0.548728813559322,6.0,0.14981057692307895,0.1,0.95,0.95,0.95
13951,adaptive_reflection,0.5769230769230769,0.4221153846153846,0.5942982456140351,5.3057440072365445,0.1168985576923088,0.1,0.95,0.95,0.95
13951,brute_rumination_x8,0.5707692307692308,0.4301923076923077,0.57847533632287,8.0,0.09564230769231308,0.95,0.2,0.95,0.762331647057907
13952,no_reflection,0.568076923076923,0.4376923076923077,0.5634095634095634,0.0,0.10611538461538579,0.6,0.2,0.95,0.95
13952,fixed_reflection_x6,0.578076923076923,0.42057692307692307,0.5798687089715536,6.0,0.10122211538461998,0.1,0.95,0.95,0.95
13952,adaptive_reflection,0.5715384615384616,0.4330769230769231,0.5665236051502146,5.381393298059964,0.0951322115384653,0.1,0.95,0.95,0.95
13952,brute_rumination_x8,0.5553846153846154,0.43096153846153845,0.5603271983640081,8.0,0.10247307692308198,0.95,0.2,0.8821830664816498,0.8700448877379271
13953,no_reflection,0.5807692307692308,0.41884615384615387,0.5857142857142857,0.0,0.13342307692307606,0.6,0.2,0.95,0.95
13953,fixed_reflection_x6,0.5734615384615385,0.4332692307692308,0.5606060606060606,6.0,0.09003173076923571,0.1,0.95,0.95,0.95
13953,adaptive_reflection,0.5676923076923077,0.4246153846153846,0.5676767676767677,5.276978417266187,0.12412692307692297,0.1,0.95,0.95,0.95
13953,brute_rumination_x8,0.558076923076923,0.43596153846153846,0.5613305613305614,8.0,0.10583461538462025,0.95,0.2,0.7519815705826189,0.6793267766484467
13954,no_reflection,0.5688461538461539,0.4346153846153846,0.5829787234042553,0.0,0.09650000000000165,0.6,0.2,0.95,0.95
13954,fixed_reflection_x6,0.5823076923076923,0.41673076923076924,0.5965665236051502,6.0,0.1300875000000028,0.1,0.95,0.95,0.95
13954,adaptive_reflection,0.57,0.4219230769230769,0.559652928416486,5.3054298642533935,0.1285168269230785,0.1,0.95,0.95,0.95
13954,brute_rumination_x8,0.5523076923076923,0.4423076923076923,0.5336134453781513,8.0,0.07143846153846369,0.95,0.2,0.7230636378949489,0.946043127746916
13955,no_reflection,0.5738461538461539,0.42865384615384616,0.5944206008583691,0.0,0.11980769230769253,0.6,0.2,0.95,0.95
13955,fixed_reflection_x6,0.578076923076923,0.41865384615384615,0.5972850678733032,6.0,0.12728942307692592,0.1,0.95,0.95,0.95
13955,adaptive_reflection,0.5684615384615385,0.4282692307692308,0.5875251509054326,5.302273740526081,0.11278221153846357,0.1,0.95,0.95,0.95
13955,brute_rumination_x8,0.56,0.4530769230769231,0.5553319919517102,8.0,0.07272307692307965,0.95,0.2,0.9382962582254883,0.782570830086265
13956,no_reflection,0.575,0.4157692307692308,0.5720250521920668,0.0,0.14707692307692063,0.6,0.2,0.95,0.95
13956,fixed_reflection_x6,0.5761538461538461,0.4073076923076923,0.6004618937644342,6.0,0.15826730769230984,0.1,0.95,0.95,0.95
13956,adaptive_reflection,0.5657692307692308,0.4323076923076923,0.5841995841995842,5.261925795053004,0.10154182692308222,0.1,0.95,0.95,0.95
13956,brute_rumination_x8,0.5488461538461539,0.4467307692307692,0.530751708428246,8.0,0.059734615384618085,0.95,0.2,0.7921143800076882,0.8293980881377196
13957,no_reflection,0.556923076923077,0.43096153846153845,0.5441767068273092,0.0,0.1073461538461546,0.6,0.2,0.95,0.95
13957,fixed_reflection_x6,0.5692307692307692,0.42423076923076924,0.5737704918032787,6.0,0.12247500000000244,0.1,0.95,0.95,0.95
13957,adaptive_reflection,0.5688461538461539,0.4288461538461538,0.564755838641189,5.288512911843277,0.1105201923076956,0.1,0.95,0.95,0.95
13957,brute_rumination_x8,0.5692307692307692,0.4257692307692308,0.5843881856540084,8.0,0.11919230769231053,0.95,0.2,0.879547951099424,0.8561236502199315
13958,no_reflection,0.5788461538461539,0.4219230769230769,0.5823293172690763,0.0,0.12484615384615233,0.6,0.2,0.95,0.95
13958,fixed_reflection_x6,0.5776923076923077,0.42865384615384616,0.5955734406438632,6.0,0.10994711538461983,0.1,0.95,0.95,0.95
13958,adaptive_reflection,0.5792307692307692,0.4173076923076923,0.5836909871244635,5.3284537968892955,0.12301538461538575,0.1,0.95,0.95,0.95
13958,brute_rumination_x8,0.56,0.4355769230769231,0.608786610878661,8.0,0.09903461538462022,0.95,0.2,0.8061606495148677,0.9169521976548657
13959,no_reflection,0.56,0.4338461538461538,0.5737704918032787,0.0,0.0917692307692325,0.6,0.2,0.95,0.95
13959,fixed_reflection_x6,0.568076923076923,0.4226923076923077,0.5592885375494071,6.0,0.11980576923077288,0.1,0.95,0.95,0.95
13959,adaptive_reflection,0.568076923076923,0.4313461538461538,0.5607675906183369,5.289951305887561,0.09190865384615836,0.1,0.95,0.95,0.95
13959,brute_rumination_x8,0.5426923076923077,0.4453846153846154,0.5370741482965932,8.0,0.05772307692307649,0.95,0.2,0.8210329026696344,0.9254654325650079
