seed,model,level,target_reliability,ethical_sensitivity,decision_accuracy,high_stakes_accuracy,long_term_trajectory_value,ethical_sense_reliability_realized,deep_path_activation_rate
10602,no_development,3,0.62,0.79,0.6366666666666667,0.64,0.29988888888888715,0.6448170731707317,0.33555555555555555
10602,linear_development,3,0.71,0.79,0.6377777777777778,0.6666666666666666,0.3141111111111093,0.6646971935007385,0.34
10602,sigmoid_development,3,0.544029258898935,0.79,0.6122222222222222,0.6102564102564103,0.25888888888888717,0.5512048192771084,0.3111111111111111
10602,no_development,4,0.62,0.88,0.6244444444444445,0.6311688311688312,0.26738888888888457,0.6251673360107095,0.83
10602,linear_development,4,0.785,0.88,0.7577777777777778,0.7581863979848866,0.5026111111111051,0.7795484727755644,0.8366666666666667
10602,sigmoid_development,4,0.6208146563901339,0.88,0.6155555555555555,0.6111111111111112,0.23244444444444184,0.6073369565217391,0.8177777777777778
10602,no_development,5,0.62,0.94,0.6122222222222222,0.6336633663366337,0.23983333333333065,0.6053639846743295,0.87
10602,linear_development,5,0.86,0.94,0.8444444444444444,0.8446115288220551,0.6628888888888866,0.8604060913705583,0.8755555555555555
10602,sigmoid_development,5,0.9,0.94,0.87,0.8704156479217604,0.7088333333333358,0.9039692701664532,0.8677777777777778
10603,no_development,1,0.62,0.5,0.6144444444444445,0.625866050808314,0.24338888888888807,0.6305418719211823,0.22111111111111112
10603,linear_development,1,0.56,0.5,0.5766666666666667,0.5816326530612245,0.20233333333333287,0.5148063781321185,0.19777777777777777
10603,sigmoid_development,1,0.54,0.5,0.6355555555555555,0.5951807228915663,0.2521111111111101,0.573170731707317,0.20222222222222222
10603,no_development,2,0.62,0.64,0.6177777777777778,0.6166666666666667,0.24499999999999875,0.6410714285714286,0.3
10603,linear_development,2,0.635,0.64,0.6211111111111111,0.6594202898550725,0.2944444444444433,0.6412213740458015,0.26666666666666666
10603,sigmoid_development,2,0.5401592702073942,0.64,0.5922222222222222,0.5682382133995038,0.19205555555555517,0.5038610038610039,0.27
10603,no_development,3,0.62,0.79,0.6333333333333333,0.6196808510638298,0.30038888888888776,0.6172106824925816,0.30333333333333334
10603,linear_development,3,0.71,0.79,0.6733333333333333,0.7463054187192119,0.4278333333333312,0.7323529411764705,0.3322222222222222
10603,sigmoid_development,3,0.544029258898935,0.79,0.5822222222222222,0.5179856115107914,0.11811111111111186,0.5108853410740203,0.3488888888888889
10603,no_development,4,0.62,0.88,0.6266666666666667,0.6044776119402985,0.23199999999999849,0.6048387096774194,0.8266666666666667
10603,linear_development,4,0.785,0.88,0.7822222222222223,0.7888349514563107,0.5474999999999933,0.8053691275167785,0.8277777777777777
10603,sigmoid_development,4,0.6208146563901339,0.88,0.6233333333333333,0.6153846153846154,0.22722222222221947,0.6095890410958904,0.8111111111111111
10603,no_development,5,0.62,0.94,0.61,0.6059850374064838,0.21477777777777368,0.5969773299748111,0.8822222222222222
10603,linear_development,5,0.86,0.94,0.8388888888888889,0.8489583333333334,0.6655555555555573,0.8675,0.8888888888888888
10603,sigmoid_development,5,0.9,0.94,0.8744444444444445,0.8685567010309279,0.7168888888888926,0.8969849246231156,0.8844444444444445
10604,no_development,1,0.62,0.5,0.6233333333333333,0.6222760290556901,0.26633333333333215,0.6096385542168675,0.20666666666666667
10604,linear_development,1,0.56,0.5,0.5988888888888889,0.6120906801007556,0.24633333333333243,0.5450346420323325,0.20666666666666667
10604,sigmoid_development,1,0.54,0.5,0.5922222222222222,0.5528846153846154,0.16805555555555574,0.5301204819277109,0.21666666666666667
10604,no_development,2,0.62,0.64,0.6177777777777778,0.655,0.29883333333333223,0.630057803468208,0.24555555555555555
10604,linear_development,2,0.635,0.64,0.6011111111111112,0.6343283582089553,0.26127777777777705,0.65,0.2633333333333333
10604,sigmoid_development,2,0.5401592702073942,0.64,0.5622222222222222,0.5415617128463476,0.14488888888888887,0.5075471698113208,0.2577777777777778
10604,no_development,3,0.62,0.79,0.6088888888888889,0.587012987012987,0.2402222222222214,0.6052227342549923,0.30666666666666664
10604,linear_development,3,0.71,0.79,0.6388888888888888,0.705,0.3609999999999982,0.7087087087087087,0.31333333333333335
10604,sigmoid_development,3,0.544029258898935,0.79,0.6,0.5785536159600998,0.2081111111111108,0.527047913446677,0.32666666666666666
10604,no_development,4,0.62,0.88,0.6211111111111111,0.6253101736972705,0.2443333333333311,0.6172506738544474,0.8244444444444444
10604,linear_development,4,0.785,0.88,0.7544444444444445,0.7476635514018691,0.4728333333333274,0.7890520694259012,0.8322222222222222
10604,sigmoid_development,4,0.6208146563901339,0.88,0.6211111111111111,0.6108490566037735,0.21388888888888782,0.6205479452054794,0.8111111111111111
10604,no_development,5,0.62,0.94,0.6022222222222222,0.5833333333333334,0.19072222222222088,0.59727385377943,0.8966666666666666
10604,linear_development,5,0.86,0.94,0.8255555555555556,0.8369304556354916,0.6303888888888868,0.8385876418663304,0.8811111111111111
10604,sigmoid_development,5,0.9,0.94,0.88,0.8980582524271845,0.7432222222222256,0.90153452685422,0.8688888888888889
10605,no_development,1,0.62,0.5,0.6155555555555555,0.5907990314769975,0.22983333333333267,0.5860349127182045,0.20333333333333334
10605,linear_development,1,0.56,0.5,0.5888888888888889,0.6055979643765903,0.2351111111111105,0.5439814814814815,0.18666666666666668
10605,sigmoid_development,1,0.54,0.5,0.6044444444444445,0.6026315789473684,0.2591111111111106,0.5087719298245614,0.19555555555555557
10605,no_development,2,0.62,0.64,0.6177777777777778,0.5821596244131455,0.20888888888888862,0.6227544910179641,0.26666666666666666
10605,linear_development,2,0.635,0.64,0.6255555555555555,0.6585365853658537,0.29944444444444285,0.6536412078152753,0.3
10605,sigmoid_development,2,0.5401592702073942,0.64,0.5444444444444444,0.5525672371638142,0.12388888888888953,0.5140712945590994,0.2777777777777778
10605,no_development,3,0.62,0.79,0.6344444444444445,0.6354679802955665,0.288833333333332,0.6366412213740458,0.33444444444444443
10605,linear_development,3,0.71,0.79,0.6633333333333333,0.7220843672456576,0.397611111111109,0.7254038179148311,0.33666666666666667
10605,sigmoid_development,3,0.544029258898935,0.79,0.5822222222222222,0.5544303797468354,0.17538888888888804,0.5077639751552795,0.31444444444444447
10605,no_development,4,0.62,0.88,0.6222222222222222,0.6334164588528678,0.2540555555555515,0.6091030789825971,0.83
10605,linear_development,4,0.785,0.88,0.7811111111111111,0.8144329896907216,0.5802777777777717,0.8013605442176871,0.8166666666666667
10605,sigmoid_development,4,0.6208146563901339,0.88,0.6322222222222222,0.6483790523690773,0.2776666666666619,0.6185983827493261,0.8244444444444444
10605,no_development,5,0.62,0.94,0.6377777777777778,0.660574412532637,0.30411111111110756,0.6401985111662531,0.8955555555555555
10605,linear_development,5,0.86,0.94,0.8311111111111111,0.8223350253807107,0.6325555555555531,0.8591731266149871,0.86
10605,sigmoid_development,5,0.9,0.94,0.8688888888888889,0.8475452196382429,0.694666666666668,0.8981958762886598,0.8622222222222222
10606,no_development,1,0.62,0.5,0.6244444444444445,0.6377952755905512,0.30738888888888777,0.6448598130841121,0.20777777777777778
10606,linear_development,1,0.56,0.5,0.6122222222222222,0.5945273631840796,0.24044444444444385,0.6056701030927835,0.19111111111111112
10606,sigmoid_development,1,0.54,0.5,0.5933333333333334,0.5798969072164949,0.22161111111111015,0.531328320802005,0.19
10606,no_development,2,0.62,0.64,0.6211111111111111,0.6416040100250626,0.2894444444444432,0.6272401433691757,0.2777777777777778
10606,linear_development,2,0.635,0.64,0.6177777777777778,0.6348448687350835,0.2641666666666655,0.5941499085923218,0.2722222222222222
10606,sigmoid_development,2,0.5401592702073942,0.64,0.5988888888888889,0.5631578947368421,0.21777777777777696,0.5464684014869888,0.24444444444444444
10606,no_development,3,0.62,0.79,0.6366666666666667,0.6727272727272727,0.3413888888888873,0.6439393939393939,0.3055555555555556
10606,linear_development,3,0.71,0.79,0.66,0.7115839243498818,0.3714444444444427,0.7291361639824304,0.3488888888888889
10606,sigmoid_development,3,0.544029258898935,0.79,0.5844444444444444,0.5599022004889975,0.16788888888888825,0.5384615384615384,0.33111111111111113
10606,no_development,4,0.62,0.88,0.6244444444444445,0.6234096692111959,0.25405555555555054,0.6104417670682731,0.83
10606,linear_development,4,0.785,0.88,0.7455555555555555,0.7415458937198067,0.4666111111111053,0.7692307692307693,0.8233333333333334
10606,sigmoid_development,4,0.6208146563901339,0.88,0.6622222222222223,0.6555023923444976,0.3011111111111071,0.654054054054054,0.8222222222222222
10606,no_development,5,0.62,0.94,0.6166666666666667,0.6330049261083743,0.2420555555555518,0.6130268199233716,0.87
10606,linear_development,5,0.86,0.94,0.8288888888888889,0.8539603960396039,0.653944444444444,0.8542458808618505,0.8766666666666667
10606,sigmoid_development,5,0.9,0.94,0.8855555555555555,0.8692307692307693,0.7283333333333358,0.9151898734177215,0.8777777777777778
10607,no_development,1,0.62,0.5,0.6077777777777778,0.6104218362282878,0.24816666666666562,0.6048192771084338,0.21444444444444444
10607,linear_development,1,0.56,0.5,0.6322222222222222,0.6144278606965174,0.276888888888888,0.6033254156769596,0.21777777777777776
10607,sigmoid_development,1,0.54,0.5,0.5911111111111111,0.5569007263922519,0.17422222222222192,0.5175,0.20444444444444446
10607,no_development,2,0.62,0.64,0.6377777777777778,0.6352657004830918,0.28822222222222127,0.5732838589981447,0.28
10607,linear_development,2,0.635,0.64,0.6088888888888889,0.6157635467980296,0.2496666666666661,0.6532567049808429,0.2511111111111111
10607,sigmoid_development,2,0.5401592702073942,0.64,0.6055555555555555,0.6086956521739131,0.23122222222222105,0.5226415094339623,0.2866666666666667
10607,no_development,3,0.62,0.79,0.6233333333333333,0.6124031007751938,0.27433333333333165,0.6394658753709199,0.31333333333333335
10607,linear_development,3,0.71,0.79,0.6711111111111111,0.7146341463414634,0.3941111111111091,0.7421289355322339,0.34
10607,sigmoid_development,3,0.544029258898935,0.79,0.6033333333333334,0.5815602836879432,0.19211111111110948,0.5498533724340176,0.35777777777777775
10607,no_development,4,0.62,0.88,0.63,0.6195121951219512,0.24166666666666395,0.6346666666666667,0.8333333333333334
10607,linear_development,4,0.785,0.88,0.7688888888888888,0.742014742014742,0.4944444444444389,0.7878378378378378,0.8222222222222222
10607,sigmoid_development,4,0.6208146563901339,0.88,0.6411111111111111,0.6287878787878788,0.27349999999999636,0.6445047489823609,0.8188888888888889
10607,no_development,5,0.62,0.94,0.6255555555555555,0.6473429951690821,0.25716666666666466,0.6156763590391909,0.8788888888888889
10607,linear_development,5,0.86,0.94,0.8444444444444444,0.8461538461538461,0.6618333333333318,0.8537794299876085,0.8966666666666666
10607,sigmoid_development,5,0.9,0.94,0.8777777777777778,0.8582089552238806,0.7069444444444469,0.89937106918239,0.8833333333333333
10608,no_development,1,0.62,0.5,0.6388888888888888,0.6690997566909975,0.3256666666666654,0.6165919282511211,0.22
10608,linear_development,1,0.56,0.5,0.5644444444444444,0.56575682382134,0.16505555555555576,0.5486935866983373,0.21
10608,sigmoid_development,1,0.54,0.5,0.58,0.530952380952381,0.13155555555555576,0.5099502487562189,0.21333333333333335
10608,no_development,2,0.62,0.64,0.5933333333333334,0.6157760814249363,0.24466666666666564,0.6631578947368421,0.26222222222222225
10608,linear_development,2,0.635,0.64,0.6211111111111111,0.6212121212121212,0.2742777777777775,0.6136783733826248,0.27
10608,sigmoid_development,2,0.5401592702073942,0.64,0.62,0.6039119804400978,0.2458888888888883,0.5629496402877698,0.2822222222222222
10608,no_development,3,0.62,0.79,0.5877777777777777,0.5773672055427251,0.16311111111111143,0.6212574850299402,0.36
10608,linear_development,3,0.71,0.79,0.6544444444444445,0.7086419753086419,0.3749444444444425,0.691044776119403,0.34555555555555556
10608,sigmoid_development,3,0.544029258898935,0.79,0.5955555555555555,0.5736040609137056,0.20549999999999882,0.5429403202328966,0.33444444444444443
10608,no_development,4,0.62,0.88,0.6133333333333333,0.6345177664974619,0.25222222222221863,0.6094594594594595,0.8222222222222222
10608,linear_development,4,0.785,0.88,0.7711111111111111,0.7901234567901234,0.5412777777777715,0.7869742198100407,0.8188888888888889
10608,sigmoid_development,4,0.6208146563901339,0.88,0.63,0.6240786240786241,0.24805555555555195,0.6291390728476821,0.8388888888888889
10608,no_development,5,0.62,0.94,0.6144444444444445,0.618925831202046,0.2399444444444421,0.6043533930857875,0.8677777777777778
10608,linear_development,5,0.86,0.94,0.8222222222222222,0.8256410256410256,0.6264444444444421,0.845771144278607,0.8933333333333333
10608,sigmoid_development,5,0.9,0.94,0.8822222222222222,0.875,0.7289444444444477,0.9061326658322904,0.8877777777777778
10609,no_development,1,0.62,0.5,0.6066666666666667,0.6111111111111112,0.23922222222222161,0.6129032258064516,0.19333333333333333
10609,linear_development,1,0.56,0.5,0.5944444444444444,0.6086956521739131,0.22383333333333308,0.5431235431235432,0.21222222222222223
10609,sigmoid_development,1,0.54,0.5,0.5811111111111111,0.5850515463917526,0.21294444444444335,0.5344418052256532,0.20777777777777778
10609,no_development,2,0.62,0.64,0.6366666666666667,0.6308411214953271,0.2714999999999987,0.6014897579143389,0.2811111111111111
10609,linear_development,2,0.635,0.64,0.6355555555555555,0.6683804627249358,0.33583333333333193,0.6413043478260869,0.2611111111111111
10609,sigmoid_development,2,0.5401592702073942,0.64,0.5977777777777777,0.5558252427184466,0.17705555555555516,0.5350553505535055,0.2811111111111111
10609,no_development,3,0.62,0.79,0.6088888888888889,0.6235011990407674,0.24261111111110958,0.6279411764705882,0.3477777777777778
10609,linear_development,3,0.71,0.79,0.6322222222222222,0.6707317073170732,0.31494444444444253,0.7170658682634731,0.34555555555555556
10609,sigmoid_development,3,0.544029258898935,0.79,0.5944444444444444,0.5696517412935324,0.19383333333333244,0.5353383458646617,0.3233333333333333
10609,no_development,4,0.62,0.88,0.6133333333333333,0.6106870229007634,0.23199999999999749,0.6088709677419355,0.8266666666666667
10609,linear_development,4,0.785,0.88,0.7744444444444445,0.7835294117647059,0.5283888888888821,0.8064085447263017,0.8322222222222222
10609,sigmoid_development,4,0.6208146563901339,0.88,0.6333333333333333,0.6184538653366584,0.251833333333331,0.6372155287817939,0.83
10609,no_development,5,0.62,0.94,0.6233333333333333,0.6584766584766585,0.2704444444444405,0.6186868686868687,0.88
10609,linear_development,5,0.86,0.94,0.8311111111111111,0.8145161290322581,0.6351111111111095,0.8567708333333334,0.8533333333333334
10609,sigmoid_development,5,0.9,0.94,0.8888888888888888,0.9214285714285714,0.771333333333339,0.914572864321608,0.8844444444444445
10610,no_development,1,0.62,0.5,0.5966666666666667,0.6234718826405868,0.24377777777777698,0.6382488479262672,0.21333333333333335
10610,linear_development,1,0.56,0.5,0.6077777777777778,0.6124661246612466,0.28083333333333244,0.5995370370370371,0.18333333333333332
10610,sigmoid_development,1,0.54,0.5,0.5855555555555556,0.5528255528255528,0.16933333333333345,0.5217391304347826,0.23555555555555555
10610,no_development,2,0.62,0.64,0.6433333333333333,0.6724565756823822,0.3376666666666654,0.654368932038835,0.24666666666666667
10610,linear_development,2,0.635,0.64,0.5977777777777777,0.5865384615384616,0.20138888888888806,0.6086175942549371,0.2833333333333333
10610,sigmoid_development,2,0.5401592702073942,0.64,0.6122222222222222,0.6157760814249363,0.2641111111111103,0.5551257253384912,0.2511111111111111
10610,no_development,3,0.62,0.79,0.6033333333333334,0.5817307692307693,0.19866666666666605,0.6050295857988166,0.36
10610,linear_development,3,0.71,0.79,0.6388888888888888,0.7028423772609819,0.3674999999999984,0.6923076923076923,0.31666666666666665
10610,sigmoid_development,3,0.544029258898935,0.79,0.5844444444444444,0.538647342995169,0.14344444444444499,0.5427286356821589,0.33111111111111113
10610,no_development,4,0.62,0.88,0.6488888888888888,0.6428571428571429,0.2967777777777741,0.6544715447154471,0.82
10610,linear_development,4,0.785,0.88,0.7577777777777778,0.7312348668280871,0.47016666666666124,0.7815468113975577,0.8188888888888889
10610,sigmoid_development,4,0.6208146563901339,0.88,0.6344444444444445,0.6343825665859564,0.256888888888886,0.6375661375661376,0.84
10610,no_development,5,0.62,0.94,0.6288888888888889,0.6477541371158393,0.25394444444444075,0.6172370088719898,0.8766666666666667
10610,linear_development,5,0.86,0.94,0.8366666666666667,0.8349514563106796,0.6408888888888896,0.8656716417910447,0.8933333333333333
10610,sigmoid_development,5,0.9,0.94,0.8822222222222222,0.8975,0.7473333333333373,0.9048223350253807,0.8755555555555555
10611,no_development,1,0.62,0.5,0.6344444444444445,0.635036496350365,0.2909444444444434,0.600997506234414,0.20333333333333334
10611,linear_development,1,0.56,0.5,0.5933333333333334,0.5609756097560976,0.1828888888888889,0.5586734693877551,0.2088888888888889
10611,sigmoid_development,1,0.54,0.5,0.6222222222222222,0.6084788029925187,0.26327777777777706,0.5672371638141809,0.2011111111111111
10611,no_development,2,0.62,0.64,0.6077777777777778,0.6107226107226107,0.22249999999999925,0.5826923076923077,0.2833333333333333
10611,linear_development,2,0.635,0.64,0.6255555555555555,0.6472019464720195,0.28894444444444334,0.6270566727605119,0.2877777777777778
10611,sigmoid_development,2,0.5401592702073942,0.64,0.59,0.5572519083969466,0.19055555555555562,0.5103189493433395,0.25555555555555554
10611,no_development,3,0.62,0.79,0.6288888888888889,0.6416464891041163,0.28338888888888775,0.6373134328358209,0.3322222222222222
10611,linear_development,3,0.71,0.79,0.64,0.6592592592592592,0.31655555555555404,0.7059701492537314,0.33555555555555555
10611,sigmoid_development,3,0.544029258898935,0.79,0.6,0.5800970873786407,0.19938888888888887,0.5604229607250756,0.3233333333333333
10611,no_development,4,0.62,0.88,0.5888888888888889,0.579746835443038,0.1785555555555545,0.5710455764075067,0.8288888888888889
10611,linear_development,4,0.785,0.88,0.7677777777777778,0.7799511002444988,0.5276666666666606,0.7867036011080333,0.8022222222222222
10611,sigmoid_development,4,0.6208146563901339,0.88,0.6177777777777778,0.6091370558375635,0.23305555555555216,0.6065359477124183,0.85
10611,no_development,5,0.62,0.94,0.5822222222222222,0.6018957345971564,0.16538888888888936,0.5708812260536399,0.87
10611,linear_development,5,0.86,0.94,0.8466666666666667,0.8325358851674641,0.6476111111111108,0.8671775223499362,0.87
10611,sigmoid_development,5,0.9,0.94,0.8866666666666667,0.8975,0.7515555555555603,0.9053030303030303,0.88
10612,no_development,1,0.62,0.5,0.6044444444444445,0.6139896373056994,0.26261111111111035,0.6122448979591837,0.21444444444444444
10612,linear_development,1,0.56,0.5,0.5933333333333334,0.587012987012987,0.23088888888888842,0.5307692307692308,0.18222222222222223
10612,sigmoid_development,1,0.54,0.5,0.6011111111111112,0.5634517766497462,0.20899999999999946,0.5170731707317073,0.19777777777777777
10612,no_development,2,0.62,0.64,0.5988888888888889,0.6100478468899522,0.22299999999999848,0.620817843866171,0.2733333333333333
10612,linear_development,2,0.635,0.64,0.6266666666666667,0.6386138613861386,0.28899999999999904,0.6396226415094339,0.2644444444444444
10612,sigmoid_development,2,0.5401592702073942,0.64,0.6011111111111112,0.6025,0.23499999999999918,0.5503875968992248,0.25555555555555554
10612,no_development,3,0.62,0.79,0.6188888888888889,0.6091127098321343,0.23833333333333187,0.6253731343283582,0.36666666666666664
10612,linear_development,3,0.71,0.79,0.6488888888888888,0.7035294117647058,0.35277777777777597,0.7376788553259142,0.32222222222222224
10612,sigmoid_development,3,0.544029258898935,0.79,0.6111111111111112,0.598014888337469,0.2348888888888879,0.5257575757575758,0.3244444444444444
10612,no_development,4,0.62,0.88,0.6477777777777778,0.656641604010025,0.30222222222221884,0.6351351351351351,0.8222222222222222
10612,linear_development,4,0.785,0.88,0.77,0.7839195979899497,0.5379999999999933,0.7961956521739131,0.8177777777777778
10612,sigmoid_development,4,0.6208146563901339,0.88,0.6633333333333333,0.6608478802992519,0.3198333333333297,0.6567967698519516,0.8255555555555556
10612,no_development,5,0.62,0.94,0.6122222222222222,0.6178660049627791,0.2248888888888854,0.6059113300492611,0.9022222222222223
10612,linear_development,5,0.86,0.94,0.8555555555555555,0.861244019138756,0.6828333333333332,0.8745247148288974,0.8766666666666667
10612,sigmoid_development,5,0.9,0.94,0.8566666666666667,0.8270676691729323,0.660166666666666,0.8828828828828829,0.8633333333333333
10613,no_development,1,0.62,0.5,0.6155555555555555,0.6109589041095891,0.29099999999999904,0.6033254156769596,0.18
10613,linear_development,1,0.56,0.5,0.5855555555555556,0.576530612244898,0.20699999999999932,0.575,0.19333333333333333
10613,sigmoid_development,1,0.54,0.5,0.5944444444444444,0.5939849624060151,0.2248888888888883,0.5503685503685504,0.19111111111111112
10613,no_development,2,0.62,0.64,0.62,0.6433734939759036,0.2771666666666653,0.6169811320754717,0.2788888888888889
10613,linear_development,2,0.635,0.64,0.6144444444444445,0.6253041362530414,0.2584999999999988,0.6480446927374302,0.27444444444444444
10613,sigmoid_development,2,0.5401592702073942,0.64,0.6166666666666667,0.5662337662337662,0.23272222222222128,0.5027932960893855,0.25666666666666665
10613,no_development,3,0.62,0.79,0.6111111111111112,0.6330935251798561,0.2535555555555532,0.6115214180206795,0.3511111111111111
10613,linear_development,3,0.71,0.79,0.6566666666666666,0.6805896805896806,0.3511111111111092,0.7182235834609495,0.3333333333333333
10613,sigmoid_development,3,0.544029258898935,0.79,0.58,0.583554376657825,0.2156111111111102,0.5319148936170213,0.31
10613,no_development,4,0.62,0.88,0.6522222222222223,0.6464891041162227,0.28616666666666274,0.6341789052069426,0.8322222222222222
10613,linear_development,4,0.785,0.88,0.7733333333333333,0.7695961995249406,0.5172777777777717,0.8052126200274349,0.81
10613,sigmoid_development,4,0.6208146563901339,0.88,0.6066666666666667,0.6155717761557178,0.2141111111111096,0.5951742627345844,0.8288888888888889
10613,no_development,5,0.62,0.94,0.6088888888888889,0.6159600997506235,0.22277777777777583,0.6012658227848101,0.8777777777777778
10613,linear_development,5,0.86,0.94,0.8355555555555556,0.8387096774193549,0.6476111111111095,0.8633461047254151,0.87
10613,sigmoid_development,5,0.9,0.94,0.8744444444444445,0.8849104859335039,0.7308333333333356,0.9121019108280255,0.8722222222222222
10614,no_development,1,0.62,0.5,0.5888888888888889,0.6023809523809524,0.20738888888888848,0.6094117647058823,0.20777777777777778
10614,linear_development,1,0.56,0.5,0.6244444444444445,0.6083743842364532,0.2604444444444437,0.5501222493887531,0.21333333333333335
10614,sigmoid_development,1,0.54,0.5,0.6022222222222222,0.6009174311926605,0.20477777777777728,0.5439814814814815,0.21555555555555556
10614,no_development,2,0.62,0.64,0.6055555555555555,0.5742574257425742,0.20916666666666608,0.6338797814207651,0.2833333333333333
10614,linear_development,2,0.635,0.64,0.6466666666666666,0.6675062972292192,0.3401666666666647,0.6470588235294118,0.2633333333333333
10614,sigmoid_development,2,0.5401592702073942,0.64,0.5744444444444444,0.556872037914692,0.14416666666666733,0.5035971223021583,0.29444444444444445
10614,no_development,3,0.62,0.79,0.6333333333333333,0.6309523809523809,0.271777777777776,0.6329704510108864,0.3422222222222222
10614,linear_development,3,0.71,0.79,0.6466666666666666,0.6744186046511628,0.3507222222222201,0.7047184170471842,0.3188888888888889
10614,sigmoid_development,3,0.544029258898935,0.79,0.5755555555555556,0.571078431372549,0.1696111111111115,0.5331369661266568,0.3411111111111111
10614,no_development,4,0.62,0.88,0.6144444444444445,0.5958429561200924,0.18349999999999922,0.5984147952443857,0.8411111111111111
10614,linear_development,4,0.785,0.88,0.7577777777777778,0.7628361858190709,0.5019999999999937,0.7790055248618785,0.8044444444444444
10614,sigmoid_development,4,0.6208146563901339,0.88,0.6066666666666667,0.6368159203980099,0.24011111111110903,0.6108179419525066,0.8422222222222222
10614,no_development,5,0.62,0.94,0.6233333333333333,0.6276595744680851,0.267222222222219,0.6222222222222222,0.9
10614,linear_development,5,0.86,0.94,0.8422222222222222,0.8589420654911839,0.6742222222222223,0.860969387755102,0.8711111111111111
10614,sigmoid_development,5,0.9,0.94,0.8755555555555555,0.8746987951807229,0.7158888888888921,0.8942065491183879,0.8822222222222222
10615,no_development,1,0.62,0.5,0.6577777777777778,0.6556603773584906,0.322222222222221,0.5833333333333334,0.2222222222222222
10615,linear_development,1,0.56,0.5,0.5888888888888889,0.5916473317865429,0.18622222222222218,0.5825688073394495,0.2311111111111111
10615,sigmoid_development,1,0.54,0.5,0.6166666666666667,0.5862884160756501,0.21627777777777724,0.5414746543778802,0.23
10615,no_development,2,0.62,0.64,0.6311111111111111,0.6494382022471911,0.26911111111110986,0.6273062730627307,0.30666666666666664
10615,linear_development,2,0.635,0.64,0.6411111111111111,0.6626794258373205,0.31355555555555437,0.6624087591240876,0.28444444444444444
10615,sigmoid_development,2,0.5401592702073942,0.64,0.5811111111111111,0.5652173913043478,0.14527777777777828,0.5201535508637236,0.2722222222222222
10615,no_development,3,0.62,0.79,0.63,0.6675126903553299,0.3227222222222202,0.6314199395770392,0.3233333333333333
10615,linear_development,3,0.71,0.79,0.6244444444444445,0.668235294117647,0.29372222222222033,0.672106824925816,0.3477777777777778
10615,sigmoid_development,3,0.544029258898935,0.79,0.61,0.5837209302325581,0.19383333333333302,0.5580357142857143,0.36777777777777776
10615,no_development,4,0.62,0.88,0.63,0.6183206106870229,0.2564999999999966,0.6113416320885201,0.8033333333333333
10615,linear_development,4,0.785,0.88,0.75,0.7703349282296651,0.496611111111105,0.7766990291262136,0.8011111111111111
10615,sigmoid_development,4,0.6208146563901339,0.88,0.5822222222222222,0.5831202046035806,0.17949999999999938,0.5898491083676269,0.81
10615,no_development,5,0.62,0.94,0.6377777777777778,0.6259168704156479,0.25438888888888483,0.6209987195902689,0.8677777777777778
10615,linear_development,5,0.86,0.94,0.8122222222222222,0.7963446475195822,0.5949444444444392,0.8356510745891277,0.8788888888888889
10615,sigmoid_development,5,0.9,0.94,0.8566666666666667,0.8447837150127226,0.6767777777777777,0.8771929824561403,0.8866666666666667
10616,no_development,1,0.62,0.5,0.6077777777777778,0.5920398009950248,0.23338888888888842,0.5981308411214953,0.1988888888888889
10616,linear_development,1,0.56,0.5,0.6022222222222222,0.5879518072289157,0.2109999999999989,0.5555555555555556,0.22444444444444445
10616,sigmoid_development,1,0.54,0.5,0.6144444444444445,0.5626598465473146,0.22355555555555476,0.5182648401826484,0.21777777777777776
10616,no_development,2,0.62,0.64,0.5988888888888889,0.6182266009852216,0.23999999999999894,0.5966850828729282,0.28888888888888886
10616,linear_development,2,0.635,0.64,0.6044444444444445,0.6148148148148148,0.2443333333333325,0.6493506493506493,0.2688888888888889
10616,sigmoid_development,2,0.5401592702073942,0.64,0.5877777777777777,0.6,0.2179444444444439,0.5787545787545788,0.28555555555555556
10616,no_development,3,0.62,0.79,0.6133333333333333,0.6476190476190476,0.2676111111111098,0.6100151745068285,0.33666666666666667
10616,linear_development,3,0.71,0.79,0.6388888888888888,0.6509186351706037,0.32838888888888734,0.733433734939759,0.29888888888888887
10616,sigmoid_development,3,0.544029258898935,0.79,0.5833333333333334,0.5405405405405406,0.15166666666666717,0.5193199381761978,0.32222222222222224
10616,no_development,4,0.62,0.88,0.5933333333333334,0.594170403587444,0.1493888888888901,0.5805592543275633,0.8344444444444444
10616,linear_development,4,0.785,0.88,0.7677777777777778,0.7553956834532374,0.49949999999999467,0.7850467289719626,0.8322222222222222
10616,sigmoid_development,4,0.6208146563901339,0.88,0.6133333333333333,0.6069651741293532,0.22105555555555176,0.6140350877192983,0.8233333333333334
10616,no_development,5,0.62,0.94,0.6488888888888888,0.6608478802992519,0.30349999999999583,0.6396396396396397,0.8633333333333333
10616,linear_development,5,0.86,0.94,0.8333333333333334,0.8310185185185185,0.6271111111111082,0.8560606060606061,0.88
10616,sigmoid_development,5,0.9,0.94,0.8855555555555555,0.9046511627906977,0.7502777777777818,0.9069182389937107,0.8833333333333333
10617,no_development,1,0.62,0.5,0.6388888888888888,0.6109725685785536,0.2822777777777772,0.6318289786223278,0.1988888888888889
10617,linear_development,1,0.56,0.5,0.6322222222222222,0.58656330749354,0.26622222222222125,0.5710900473933649,0.2088888888888889
