seed,model,final_A_TF,final_R_ethical,final_W_conf,final_H_self,final_capture_resistance,decision_accuracy,high_stakes_accuracy,long_term_trajectory_value,external_capture_rate,epistemic_error_rate,normative_error_rate,independent_success_rate
12112,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.574,0.5690993788819876,0.18897333333333138,0.3153692614770459,0.059666666666666666,0.14433333333333334,0.3253333333333333
12112,protected_plus_error_attribution,0.95,0.9334,0.6382226448114675,0.1,0.95,0.528,0.5244274809160305,0.09738333333333302,0.32108317214700194,0.068,0.17,0.30333333333333334
12113,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5103333333333333,0.4883195177091183,0.042185000000001326,0.3488824101068999,0.059666666666666666,0.19,0.28933333333333333
12113,punitive_v254_style,0.1,0.5,0.58,0.9,0.1,0.42133333333333334,0.41067285382830626,-0.08712166666666667,0.7125748502994012,0.08166666666666667,0.20766666666666667,0.008333333333333333
12113,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.56,0.5688888888888889,0.15624999999999625,0.32722007722007723,0.07866666666666666,0.15,0.33166666666666667
12113,protected_plus_error_attribution,0.95,0.9378,0.6507436432174699,0.1039,0.95,0.5533333333333333,0.5779122541603631,0.1659099999999961,0.30564102564102563,0.06666666666666667,0.165,0.327
12114,static_no_update,0.24,0.55,0.58,0.66,0.3,0.523,0.5305514157973175,0.08734333333333408,0.31758034026465026,0.059333333333333335,0.18766666666666668,0.30766666666666664
12114,punitive_v254_style,0.1,0.5,0.58,0.8990000000000001,0.1,0.43033333333333335,0.4394409937888199,-0.051011666666666663,0.7002881844380403,0.09233333333333334,0.19266666666666668,0.0013333333333333333
12114,protected_thirdfactor,0.95,0.9114,0.58,0.11200000000000002,0.95,0.5623333333333334,0.579102281089036,0.16514499999999566,0.3241650294695481,0.06366666666666666,0.16366666666666665,0.3303333333333333
12114,protected_plus_error_attribution,0.95,0.9378,0.621935039901824,0.1,0.95,0.5476666666666666,0.5367316341829086,0.12010333333333237,0.3323615160349854,0.07366666666666667,0.15166666666666667,0.311
12115,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5156666666666667,0.5149925037481259,0.06877000000000126,0.35477582846003897,0.057666666666666665,0.195,0.2956666666666667
12115,punitive_v254_style,0.1,0.5,0.58,0.8855000000000006,0.1,0.41833333333333333,0.41310751104565535,-0.11305833333333334,0.7064039408866996,0.10166666666666667,0.20033333333333334,0.0003333333333333333
12115,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.57,0.579066265060241,0.1818399999999969,0.31980676328502416,0.065,0.15266666666666667,0.33266666666666667
12115,protected_plus_error_attribution,0.95,0.9193000000000002,0.5857799265672736,0.11950000000000001,0.95,0.547,0.5657015590200446,0.1412849999999964,0.310377358490566,0.07533333333333334,0.15066666666666667,0.333
12116,static_no_update,0.24,0.55,0.58,0.66,0.3,0.49866666666666665,0.491679273827534,0.03524333333333452,0.38044530493707646,0.06266666666666666,0.19533333333333333,0.291
12116,punitive_v254_style,0.1,0.5,0.58,0.9,0.1,0.43066666666666664,0.42014925373134326,-0.08774166666666668,0.7250996015936255,0.093,0.18666666666666668,0.005666666666666667
12116,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.55,0.5532245532245532,0.15165166666666377,0.34056603773584904,0.06933333333333333,0.173,0.31733333333333336
12116,protected_plus_error_attribution,0.95,0.94,0.6077014365910262,0.1,0.95,0.55,0.5479969765684052,0.13589833333333118,0.3393708293612965,0.076,0.16233333333333333,0.31633333333333336
12117,static_no_update,0.24,0.55,0.58,0.66,0.3,0.49866666666666665,0.47961452928094883,0.014928333333333757,0.37561455260570303,0.06066666666666667,0.19966666666666666,0.283
12117,punitive_v254_style,0.1,0.5,0.58,0.8945000000000003,0.1,0.43233333333333335,0.42230769230769233,-0.06846166666666666,0.702020202020202,0.09566666666666666,0.19033333333333333,0.0023333333333333335
12117,protected_thirdfactor,0.95,0.9279999999999999,0.58,0.1,0.95,0.5533333333333333,0.5617469879518072,0.14983999999999717,0.32450980392156864,0.07,0.163,0.32666666666666666
12117,protected_plus_error_attribution,0.95,0.94,0.692022490192293,0.1,0.95,0.567,0.5684523809523809,0.16465333333333004,0.30885311871227367,0.06566666666666666,0.15066666666666667,0.33
12118,static_no_update,0.24,0.55,0.58,0.66,0.3,0.49866666666666665,0.4969230769230769,0.04750000000000115,0.36967294350842417,0.064,0.195,0.289
12118,punitive_v254_style,0.9242892730302324,0.5,0.58,0.9,0.95,0.502,0.5068285280728376,0.05329000000000111,0.3780848963474827,0.059,0.20066666666666666,0.2866666666666667
12118,protected_thirdfactor,0.95,0.9371,0.58,0.1,0.95,0.5686666666666667,0.5836516424751719,0.1900616666666642,0.2934249263984298,0.076,0.147,0.3343333333333333
12118,protected_plus_error_attribution,0.95,0.94,0.6095170116096583,0.1,0.95,0.5403333333333333,0.5540641312453393,0.1260216666666654,0.3379583746283449,0.07533333333333334,0.15733333333333333,0.31666666666666665
12119,static_no_update,0.24,0.55,0.58,0.66,0.3,0.49166666666666664,0.47944199706314244,0.0031100000000005503,0.40268456375838924,0.06166666666666667,0.20366666666666666,0.282
12119,punitive_v254_style,0.8896966900441662,0.5,0.58,0.9,0.947,0.507,0.4963126843657817,0.035846666666667824,0.33430799220272905,0.05533333333333333,0.19066666666666668,0.292
12119,protected_thirdfactor,0.95,0.9188000000000001,0.58,0.1,0.95,0.5626666666666666,0.5676888556469708,0.16173499999999646,0.33758586849852795,0.07366666666666667,0.154,0.32566666666666666
12119,protected_plus_error_attribution,0.95,0.94,0.5902590426216237,0.1,0.95,0.541,0.5268987341772152,0.12758666666666413,0.31037924151696605,0.06933333333333333,0.159,0.2966666666666667
12120,static_no_update,0.24,0.55,0.58,0.66,0.3,0.49866666666666665,0.5181616011860638,0.049595000000000965,0.3629191321499014,0.058666666666666666,0.19533333333333333,0.29533333333333334
12120,punitive_v254_style,0.912167524846813,0.5054366137128935,0.58,0.8895000000000002,0.95,0.49,0.4921752738654147,0.0424233333333342,0.36764705882352944,0.059333333333333335,0.19466666666666665,0.27666666666666667
12120,protected_thirdfactor,0.95,0.9319999999999999,0.58,0.1,0.95,0.541,0.5430830039525691,0.1409083333333316,0.3108108108108108,0.076,0.17033333333333334,0.306
12120,protected_plus_error_attribution,0.95,0.9378,0.6558783924761827,0.1039,0.95,0.5573333333333333,0.5771604938271605,0.17687999999999712,0.3058823529411765,0.06733333333333333,0.16366666666666665,0.3283333333333333
12121,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5186666666666667,0.5159533073929962,0.0890083333333345,0.33658536585365856,0.06366666666666666,0.17133333333333334,0.291
12121,punitive_v254_style,0.1,0.5,0.58,0.9,0.1,0.4156666666666667,0.4294385432473445,-0.08575999999999999,0.7277131782945736,0.1,0.19633333333333333,0.0006666666666666666
12121,protected_thirdfactor,0.95,0.94,0.58,0.10400000000000004,0.95,0.5516666666666666,0.5612708018154312,0.14957666666666383,0.32736318407960197,0.06933333333333333,0.174,0.31766666666666665
12121,protected_plus_error_attribution,0.95,0.9378,0.5942653495799387,0.1,0.95,0.542,0.5459418070444104,0.13142999999999697,0.3199608610567515,0.07366666666666667,0.16233333333333333,0.319
12122,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5153333333333333,0.5076804915514593,0.07281000000000107,0.35019455252918286,0.05366666666666667,0.18966666666666668,0.302
12122,punitive_v254_style,0.1,0.5,0.58,0.9,0.1,0.4096666666666667,0.41548771407297097,-0.113725,0.7395038167938931,0.103,0.20433333333333334,0.0003333333333333333
12122,protected_thirdfactor,0.95,0.9359999999999999,0.58,0.1,0.95,0.5433333333333333,0.5390977443609023,0.11914999999999867,0.34,0.07733333333333334,0.157,0.30966666666666665
12122,protected_plus_error_attribution,0.95,0.94,0.5569130875212969,0.1039,0.95,0.519,0.5091441111923921,0.055718333333334355,0.3402450518378888,0.075,0.16166666666666665,0.30833333333333335
12123,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5136666666666667,0.5019040365575019,0.062348333333334685,0.35024390243902437,0.06666666666666667,0.186,0.29533333333333334
12123,punitive_v254_style,0.1,0.5,0.58,0.8955000000000002,0.1,0.424,0.42272024729520863,-0.07405833333333334,0.7123809523809523,0.09766666666666667,0.20333333333333334,0.001
12123,protected_thirdfactor,0.95,0.9394,0.58,0.1,0.95,0.544,0.5274131274131274,0.12089166666666508,0.3182711198428291,0.07666666666666666,0.15733333333333333,0.30833333333333335
12123,protected_plus_error_attribution,0.95,0.9356,0.6543454559728112,0.1,0.95,0.55,0.551698670605613,0.12953666666666439,0.32894736842105265,0.06833333333333333,0.15533333333333332,0.3233333333333333
12124,static_no_update,0.24,0.55,0.58,0.66,0.3,0.525,0.5306585919757759,0.09625500000000009,0.36174430128840435,0.058666666666666666,0.18866666666666668,0.30366666666666664
12124,punitive_v254_style,0.1,0.5,0.58,0.8955000000000002,0.1,0.416,0.4059925093632959,-0.11279499999999999,0.73046875,0.103,0.189,0.0023333333333333335
12124,protected_thirdfactor,0.95,0.9314,0.58,0.10600000000000001,0.95,0.558,0.5457184325108854,0.12458999999999863,0.3179680150517404,0.07233333333333333,0.15666666666666668,0.329
12124,protected_plus_error_attribution,0.95,0.9369000000000001,0.6893904768238385,0.1,0.95,0.5543333333333333,0.54047976011994,0.1301033333333303,0.33432835820895523,0.07233333333333333,0.161,0.31366666666666665
12125,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5146666666666667,0.5402476780185759,0.10359333333333291,0.3391215526046987,0.063,0.181,0.2926666666666667
12125,punitive_v254_style,0.1,0.5,0.58,0.8880000000000007,0.1,0.42633333333333334,0.4200298953662182,-0.091245,0.7141444114737884,0.09633333333333334,0.21033333333333334,0.004333333333333333
12125,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.551,0.5525349008082292,0.12912166666666355,0.3031496062992126,0.075,0.163,0.32866666666666666
12125,protected_plus_error_attribution,0.95,0.9334,0.6180971984350482,0.1,0.95,0.5396666666666666,0.5359765051395007,0.10244333333333241,0.33121693121693124,0.07266666666666667,0.16466666666666666,0.31066666666666665
12126,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5106666666666667,0.5251572327044025,0.09316000000000099,0.3463414634146341,0.058666666666666666,0.20233333333333334,0.29233333333333333
12126,punitive_v254_style,0.1,0.5,0.58,0.9,0.1,0.425,0.418848167539267,-0.09305833333333334,0.6957831325301205,0.1,0.189,0.0006666666666666666
12126,protected_thirdfactor,0.95,0.9394,0.58,0.1,0.95,0.566,0.5717628705148206,0.18504333333332923,0.28939828080229224,0.07066666666666667,0.141,0.335
12126,protected_plus_error_attribution,0.95,0.94,0.6202325165788306,0.1,0.95,0.5383333333333333,0.5335793357933579,0.10119166666666661,0.3305004721435316,0.06533333333333333,0.17133333333333334,0.319
12127,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5073333333333333,0.5022590361445783,0.051173333333334674,0.35519677093844604,0.061,0.206,0.292
12127,punitive_v254_style,0.1,0.5,0.58,0.9,0.1,0.42633333333333334,0.4185022026431718,-0.10177166666666666,0.694015444015444,0.089,0.209,0.0006666666666666666
12127,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.5666666666666667,0.5753012048192772,0.17517333333332902,0.2819047619047619,0.06766666666666667,0.15733333333333333,0.335
12127,protected_plus_error_attribution,0.95,0.9378,0.6417484975253733,0.1039,0.95,0.551,0.559375,0.1600666666666631,0.3297560975609756,0.06933333333333333,0.16933333333333334,0.31733333333333336
