seed,model,phase2_core_accuracy,final_third_factor_volition,final_ethical_reliability,final_integration,final_ideal_alignment,final_H_self,phase2_reward_capture_rate,developmental_transfer_score,long_term_trajectory_value
13108,ablate_shadow_validation,0.6232,0.524625059983061,0.935900354846801,0.8933806462401415,0.9160425816161268,0.3236080129994174,0.2092,0.7751855727021475,0.1377929999999993
13108,ablate_core_constraint,0.6168,0.5006041268052361,0.9388,0.9324174661149023,0.9155371531139367,0.28036809051069644,0.2068,0.7876725679248602,0.12919499999999987
13109,full_loop,0.6044,0.47875403135772276,0.9346096144326411,0.8928007401354274,0.9155206661218845,0.3011364235705194,0.2232,0.7712698510219786,0.1266009999999984
13109,ablate_ethicalsense,0.5792,0.4765497902984063,0.7351608622924197,0.8977946697624857,0.9200152027862374,0.2960391593392151,0.2212,0.7667968607481743,0.0569360000000013
13109,ablate_idealgap,0.6016,0.95,0.9388,0.95,0.95,0.1,0.2268,0.8203,0.16226199999999993
13109,ablate_shadow_validation,0.6172,0.5375138859839788,0.9378808530783633,0.8936176927877677,0.9162559235089908,0.32986278876177544,0.2148,0.7719881011205348,0.14472799999999972
13109,ablate_core_constraint,0.6152,0.5217269918148791,0.9388,0.95,0.9156247941858434,0.2644224192341702,0.2084,0.7929628356613354,0.13777799999999935
13110,full_loop,0.6272,0.48314439844559554,0.94,0.8926559739328884,0.9153903765395995,0.30344742007648656,0.2168,0.7783416759100046,0.14866099999999943
13110,ablate_ethicalsense,0.5756,0.4812194514908567,0.7344231793153398,0.8985921026298038,0.9207328923668234,0.29773604364158496,0.246,0.7633212370714288,0.10518899999999615
13110,ablate_idealgap,0.6136,0.95,0.9388,0.95,0.95,0.1,0.2124,0.82534,0.17773700000000076
13110,ablate_shadow_validation,0.6172,0.5266259425142886,0.9366792675962595,0.8930891987531585,0.9157802788778419,0.3248416122546171,0.2064,0.7733566676318996,0.17354400000000067
13110,ablate_core_constraint,0.612,0.5239524552379895,0.9388,0.9492585238120747,0.9161883170532538,0.27856940856933476,0.2088,0.7898333727403282,0.1457169999999988
13111,full_loop,0.6128,0.4853935491364449,0.94,0.8923360955003202,0.9151024859502888,0.3048278981679652,0.2188,0.7734786558624415,0.12183699999999933
13111,ablate_ethicalsense,0.5616,0.4913370828729623,0.7314706978205089,0.8978472961716011,0.9200625665544396,0.30339070449920125,0.25,0.7575564951980498,0.04557200000000117
13111,ablate_idealgap,0.6192,0.95,0.94,0.95,0.95,0.1,0.2188,0.8263799999999999,0.19914800000000019
13111,ablate_shadow_validation,0.618,0.5239968527673246,0.9365387618252032,0.8925078834687971,0.9152570951219181,0.3239921196086244,0.21,0.7731170325329453,0.13667199999999813
13111,ablate_core_constraint,0.6124,0.515251993192052,0.94,0.9342032136616668,0.9162278960773733,0.2862634256666927,0.2164,0.7850381029016728,0.12824599999999933
13112,full_loop,0.6036,0.4846651323874499,0.94,0.8930891781697672,0.9157802603527895,0.30386122365791157,0.2188,0.771183717173464,0.1120599999999971
13112,ablate_ethicalsense,0.568,0.4839748552468801,0.7338642893957052,0.89872925306117,0.9208563277550529,0.29900402517450386,0.2412,0.7613893287748217,0.05866199999999992
13112,ablate_idealgap,0.6148,0.95,0.9388,0.95,0.95,0.1,0.2124,0.8256999999999999,0.1765870000000006
13112,ablate_shadow_validation,0.6184,0.5233049979852074,0.94,0.8921515738225405,0.9149364164402868,0.32393123993457124,0.2144,0.772654732884394,0.13550699999999882
13112,ablate_core_constraint,0.6064,0.5286772665734648,0.9376,0.9476721010497369,0.9159932150233838,0.2822009524469429,0.2212,0.7860025810987519,0.12354599999999859
13113,full_loop,0.6196,0.4854364706945744,0.94,0.8928165201462434,0.9155348681316181,0.30446501923029307,0.206,0.7770572681776093,0.12389599999999909
13113,ablate_ethicalsense,0.5716,0.48257572584758657,0.7342280195514476,0.8989210906416799,0.921028981577511,0.29815099041044923,0.2432,0.7624788149611463,0.053377000000001035
13113,ablate_idealgap,0.6184,0.95,0.94,0.95,0.95,0.1,0.226,0.8254199999999999,0.17182100000000133
13113,ablate_shadow_validation,0.6324,0.5406011090440861,0.9391333257656772,0.892928834283488,0.9156359508551409,0.3319574870952519,0.2132,0.776101131506195,0.1413799999999999
13113,ablate_core_constraint,0.6016,0.522123137468101,0.9388,0.9497699793972233,0.9158548451001326,0.27724558521627185,0.2304,0.7847708693720371,0.14007299999999703
13114,full_loop,0.6168,0.48073189227045965,0.94,0.8922445413193949,0.9150200871874556,0.3025703130797133,0.2172,0.775138383098786,0.10645099999999891
13114,ablate_ethicalsense,0.5388,0.4883321225936344,0.7328168648353444,0.8988452892083943,0.9209607602875552,0.3010898299301022,0.2548,0.7510057734240524,0.062346999999999264
13114,ablate_idealgap,0.6068,0.95,0.94,0.95,0.95,0.1,0.2228,0.82226,0.1739660000000006
13114,ablate_shadow_validation,0.6004,0.5368888004144721,0.9397763614123978,0.8929868011807155,0.9156881210626439,0.33005495926266365,0.224,0.7657311466124046,0.10056199999999856
13114,ablate_core_constraint,0.6236,0.5101194464485803,0.9390206210877767,0.9470807251844581,0.9159509389208872,0.2733951430767238,0.2116,0.7933146083056049,0.13578099999999885
13115,full_loop,0.5972,0.4792146277322042,0.9388,0.892509565856584,0.9152586092709256,0.30159966118083525,0.2228,0.768956616311923,0.10591399999999684
13115,ablate_ethicalsense,0.5676,0.48816639002627416,0.7330359627912908,0.89920183208966,0.9212816488806946,0.3007217293414093,0.2408,0.7612525192368942,0.07472799999999749
13115,ablate_idealgap,0.6076,0.95,0.94,0.95,0.95,0.1,0.2272,0.82206,0.1744040000000007
13115,ablate_shadow_validation,0.6104,0.5375345563977781,0.938938247725101,0.8921651500673818,0.9149486350606428,0.33103515814498463,0.2164,0.7689949150568894,0.12136799999999812
13115,ablate_core_constraint,0.6236,0.5065169491247093,0.938977710392589,0.9184735950593855,0.9160640718126993,0.2944795985148461,0.212,0.784418797187825,0.13927699999999985
13116,full_loop,0.6096,0.4868446322617263,0.94,0.8935249185591101,0.9161724267031989,0.30460238128357464,0.2152,0.7734177331950856,0.1138319999999989
13116,ablate_ethicalsense,0.5636,0.48474155882412845,0.7338772928450092,0.8991633482018825,0.9212470133816951,0.2990401008505577,0.2456,0.7598084078582166,0.05874400000000148
13116,ablate_idealgap,0.6148,0.95,0.9388,0.95,0.95,0.1,0.216,0.82534,0.16183799999999976
13116,ablate_shadow_validation,0.6004,0.5138752620757576,0.9376,0.8924677827302067,0.9152210044571865,0.3189634048537134,0.2268,0.766894296932281,0.15477599999999925
13116,ablate_core_constraint,0.6012,0.5249618724289611,0.9376,0.95,0.9156043188640398,0.27226415122232234,0.2196,0.7864614570326616,0.13038699999999911
13117,full_loop,0.622,0.4881530919919699,0.94,0.8926640441008085,0.9153976396907266,0.3059453107153384,0.216,0.7764904221355426,0.16487199999999988
13117,ablate_ethicalsense,0.558,0.48712759462719346,0.7333059909617656,0.8992228531718081,0.9213005678546268,0.3001855147761508,0.2368,0.7588618853815958,0.0697250000000013
13117,ablate_idealgap,0.6136,0.95,0.94,0.95,0.95,0.1,0.2244,0.8241400000000001,0.18572300000000197
13117,ablate_shadow_validation,0.6064,0.5120613049943411,0.94,0.8929676526338264,0.9156708873704436,0.3176565303901093,0.2172,0.7700627728108599,0.12367099999999914
13117,ablate_core_constraint,0.6092,0.5220047235955386,0.94,0.9492100884804427,0.9159410273571987,0.2776342910134147,0.2188,0.788062130883376,0.12139599999999884
13118,full_loop,0.6148,0.48467961723969466,0.94,0.8933401561837166,0.9160061405653444,0.30366768367287456,0.22,0.7745594138271483,0.12821999999999958
13118,ablate_ethicalsense,0.5484,0.4925009693511493,0.7319410343087362,0.899179157174449,0.9212612414570038,0.3029071589360158,0.254,0.7538350679587384,0.015023000000000777
13118,ablate_idealgap,0.6076,0.95,0.94,0.95,0.95,0.1,0.2124,0.8235399999999999,0.15576900000000013
13118,ablate_shadow_validation,0.6216,0.5239611359950003,0.94,0.8926700822680388,0.9154030740412351,0.32384450218306915,0.2104,0.7742481096364563,0.16383799999999882
13118,ablate_core_constraint,0.6092,0.5173715092196179,0.9389822672213183,0.9215114808788769,0.9149309722753364,0.29747656990670845,0.2172,0.7794535537586033,0.1217619999999978
13119,full_loop,0.6128,0.47782490843812414,0.9388,0.893038466063443,0.9157346194570984,0.30048168136830805,0.222,0.774109095871717,0.16129500000000094
13119,ablate_ethicalsense,0.5612,0.49155378041169195,0.7321806077201762,0.8992649028621306,0.9213384125759171,0.3023649679161419,0.2492,0.7582728385289842,0.08547099999999903
13119,ablate_idealgap,0.602,0.95,0.94,0.95,0.95,0.1,0.2288,0.82022,0.15729800000000047
13119,ablate_shadow_validation,0.6264,0.5299269233521496,0.9388,0.8921573090179081,0.9149415781161173,0.3272376144617485,0.2112,0.7748812141633488,0.1416549999999997
13119,ablate_core_constraint,0.6052,0.5081845053365721,0.9383049270618365,0.9269951374557364,0.915512408772862,0.28849614270369645,0.224,0.7801627082788083,0.15694600000000003
13120,full_loop,0.5988,0.4800126672469872,0.94,0.8933983226582666,0.9160584903924397,0.3012876754968807,0.232,0.768941135805231,0.11043899999999815
13120,ablate_ethicalsense,0.564,0.4828335084075299,0.7335666297920577,0.8978724159921555,0.9200851743929405,0.2991188214100403,0.2504,0.7588879535851603,0.07750099999999993
13120,ablate_idealgap,0.6184,0.95,0.94,0.95,0.95,0.1,0.2144,0.8265799999999999,0.20402100000000195
13120,ablate_shadow_validation,0.6148,0.5170948706949778,0.94,0.8933484118935705,0.916013570704213,0.3198687058326324,0.2096,0.7731727691798725,0.15887699999999955
13120,ablate_core_constraint,0.6144,0.5053700023238228,0.9367827142680607,0.9172380939304109,0.9162756391271251,0.29489452601758326,0.2204,0.780562349665226,0.14334499999999958
13121,full_loop,0.612,0.49693906707552116,0.94,0.8935637616264055,0.9162073854637658,0.3096185242366357,0.2168,0.7732418200557272,0.11145399999999782
13121,ablate_ethicalsense,0.5636,0.4891350174566785,0.7326479290970246,0.8990542875586098,0.921148858802749,0.30132407868145134,0.2424,0.7597394604101916,0.06075199999999988
13121,ablate_idealgap,0.5896,0.95,0.9388,0.95,0.95,0.1,0.2372,0.8156599999999999,0.1560910000000007
13121,ablate_shadow_validation,0.6104,0.5088156590855433,0.94,0.8929492408785692,0.9156543167907113,0.31604843683991696,0.2276,0.7704561618474041,0.12209999999999825
13121,ablate_core_constraint,0.6056,0.5186902583325933,0.9390051616844652,0.9367744563101434,0.9149548291568075,0.28592556411818176,0.226,0.7822847639335033,0.12578199999999926
13122,full_loop,0.5996,0.4882654397069097,0.94,0.8929849046118267,0.9156864141506447,0.3057447961639931,0.226,0.7689368650354275,0.114899999999998
13122,ablate_ethicalsense,0.5492,0.47836760183970795,0.7350345008036899,0.8984107074190197,0.9205696366771178,0.2964552349846388,0.2548,0.7546362654053875,0.04363600000000211
13122,ablate_idealgap,0.6184,0.95,0.94,0.95,0.95,0.1,0.2072,0.8272999999999999,0.1486190000000002
13122,ablate_shadow_validation,0.6244,0.5426207637806675,0.9389383344350932,0.8922229567288122,0.9150006610559308,0.3335320165072833,0.2156,0.7729249541336527,0.18088400000000032
13122,ablate_core_constraint,0.6236,0.5277067660157814,0.94,0.9480924479448125,0.9156059684247764,0.2813794246520399,0.2084,0.7925530679973506,0.17644400000000163
13123,full_loop,0.6184,0.4902704387051395,0.94,0.8928918571233205,0.9156026714109882,0.3068217336539139,0.214,0.7755757792293241,0.11260799999999802
13123,ablate_ethicalsense,0.5704,0.4916721074616098,0.7322187064381853,0.8992960020839211,0.9213664018755293,0.3023992520636679,0.2316,0.7628009130761164,0.07983400000000027
13123,ablate_idealgap,0.6284,0.95,0.94,0.95,0.95,0.1,0.2048,0.8305400000000001,0.18365399999999987
13123,ablate_shadow_validation,0.6116,0.5176451976640465,0.9388,0.8931900096724696,0.9158710087052233,0.3202705910940475,0.208,0.7722451654466927,0.15305199999999927
13123,ablate_core_constraint,0.598,0.5182918604270319,0.94,0.9330291630921099,0.9157095753327463,0.28872259973982795,0.2196,0.7796648364906343,0.12125899999999856
13124,full_loop,0.6192,0.4839502994245829,0.9377385263637993,0.8923509091994919,0.9151158182795431,0.3040944223526982,0.214,0.7759949730568794,0.14798799999999934
13124,ablate_ethicalsense,0.5472,0.49394039665216855,0.7316102154095775,0.8992960426802004,0.9213664384121807,0.3035333641819248,0.258,0.7530308135117966,0.05067400000000282
13124,ablate_idealgap,0.6064,0.95,0.94,0.95,0.95,0.1,0.224,0.8220200000000001,0.13903599999999924
13124,ablate_shadow_validation,0.6204,0.530712883339212,0.94,0.8925644094524203,0.9153079685071772,0.3273049141076689,0.1968,0.7746841369011281,0.15204900000000068
13124,ablate_core_constraint,0.6068,0.5141439419323517,0.94,0.9471656638976204,0.9157115287384674,0.2753394398480793,0.2252,0.7865800989869292,0.11879199999999748
13125,full_loop,0.5916,0.49094345432707437,0.9354809598111111,0.8936532703703487,0.9162879433333136,0.3065491108672582,0.2236,0.7669402732773095,0.13130899999999812
13125,ablate_ethicalsense,0.5504,0.4854902258464611,0.7337044630709522,0.8991021951028423,0.9211919755925574,0.29946335684095765,0.2452,0.7557989293925641,0.06000200000000064
13125,ablate_idealgap,0.6036,0.95,0.94,0.95,0.95,0.1,0.2148,0.8220999999999999,0.15522699999999956
13125,ablate_shadow_validation,0.622,0.5305985294320095,0.9388,0.8927008535384408,0.9154307681845968,0.32713858188525086,0.2216,0.7727670754710497,0.15285500000000016
13125,ablate_core_constraint,0.6064,0.5196845073923554,0.94,0.95,0.9150393932656352,0.26340130060940065,0.2236,0.7888096532249987,0.16375600000000098
13126,full_loop,0.6092,0.47600943275419705,0.9375068008007182,0.8922334000598698,0.9150100600538844,0.3002179963292031,0.2112,0.7738064955760646,0.13871499999999923
13126,ablate_ethicalsense,0.5656,0.48800374718794415,0.7328931450880865,0.8989498234997642,0.9210548411497873,0.30084201479416006,0.2436,0.7602473727682756,0.0639559999999995
13126,ablate_idealgap,0.6244,0.95,0.94,0.95,0.95,0.1,0.2156,0.82826,0.1977340000000013
13126,ablate_shadow_validation,0.6024,0.5184186979902088,0.9345600076324473,0.8933346054078587,0.9160011448670738,0.3205416646688172,0.222,0.7681059575980177,0.11998399999999751
13126,ablate_core_constraint,0.6092,0.5206573755449357,0.9378044421065429,0.9362947376952881,0.916046737306498,0.28729289761623744,0.2212,0.7838166972232465,0.16722200000000043
13127,full_loop,0.6068,0.48817583006284115,0.94,0.8933468731376032,0.9160121858238435,0.3054104165213381,0.2224,0.7716608586052809,0.09510799999999912
13127,ablate_ethicalsense,0.5516,0.4808752392416742,0.7348132619300477,0.8991014910776176,0.9211913419698551,0.29715642675874326,0.2524,0.7557846696941759,0.04529600000000103
13127,ablate_idealgap,0.6012,0.95,0.9388,0.95,0.95,0.1,0.2236,0.8205000000000001,0.16724800000000062
13127,ablate_shadow_validation,0.614,0.5181574683845469,0.94,0.8922065307146892,0.914985877643221,0.32131350962052196,0.22,0.7711907491106649,0.15124299999999977
13127,ablate_core_constraint,0.6232,0.5100462103847931,0.94,0.9137438259376497,0.9152557376236505,0.3000280444422769,0.2116,0.782358492927101,0.14349599999999915
13128,full_loop,0.6152,0.48470488612523266,0.94,0.8922866711273574,0.9150580040146213,0.3045231061607307,0.2048,0.7756233693050173,0.1451969999999991
13128,ablate_ethicalsense,0.5448,0.49445361305542557,0.7309086022658735,0.8982415913369391,0.9204174322032448,0.30463353345816196,0.2656,0.7509376462994747,0.048967000000002266
13128,ablate_idealgap,0.6124,0.95,0.94,0.95,0.95,0.1,0.2208,0.8241400000000001,0.1645510000000005
13128,ablate_shadow_validation,0.6256,0.5246163036513399,0.9390787942815334,0.8929314271778191,0.9156382844600365,0.32396301008341455,0.2076,0.7758214050380609,0.15987000000000054
13128,ablate_core_constraint,0.608,0.5344921249649246,0.94,0.95,0.916024053935249,0.27243280811402887,0.2088,0.7896610922667078,0.13040999999999908
13129,full_loop,0.6048,0.4781090911232803,0.9365382000929153,0.8921333952768566,0.9149200557491705,0.3013478293401543,0.214,0.7719945185916408,0.13203399999999796
13129,ablate_ethicalsense,0.5612,0.4897381860371436,0.7319734445882582,0.897990506119029,0.9201914555071258,0.30247668812334905,0.232,0.759434461882085,0.061605999999999654
13129,ablate_idealgap,0.6052,0.95,0.94,0.95,0.95,0.1,0.222,0.8218599999999999,0.16900599999999955
13129,ablate_shadow_validation,0.6156,0.532368656880468,0.939079439349012,0.8931464496706449,0.9158318047035805,0.327667168703717,0.2184,0.7712771658044666,0.13928399999999938
13129,ablate_core_constraint,0.6212,0.5291908037862215,0.94,0.9486815366051828,0.9155103379311582,0.2816501726089654,0.21,0.7917263659124814,0.14815699999999948
13130,full_loop,0.6012,0.480832010995599,0.9388,0.8934585579259283,0.9161127021333352,0.30164915915705753,0.218,0.7710325132449608,0.10935599999999825
13130,ablate_ethicalsense,0.5584,0.4882987688409435,0.7326651586580322,0.8985394787207885,0.9206855308487101,0.3013178014438406,0.25,0.757201608239759,0.03811200000000216
13130,ablate_idealgap,0.6132,0.95,0.94,0.95,0.95,0.1,0.216,0.8248599999999999,0.17332100000000034
13130,ablate_shadow_validation,0.6108,0.5187694398586413,0.9380215669179831,0.8936815373295519,0.9163133835965971,0.32043949006567896,0.222,0.7707887298552079,0.13776599999999867
13130,ablate_core_constraint,0.6128,0.5119034023554615,0.9388,0.9158035707538398,0.9161439251226807,0.2993088445746584,0.222,0.7789403687452393,0.1371759999999996
13131,full_loop,0.6068,0.4988335609250811,0.9388,0.8921289900779981,0.9149160910701978,0.3117135884001431,0.2204,0.7703977825231276,0.12641799999999925
13131,ablate_ethicalsense,0.572,0.47676028938549586,0.7355487044189685,0.8986476896636648,0.9207829206972981,0.2954619929618162,0.2484,0.762365969162785,0.10156599999999691
13131,ablate_idealgap,0.608,0.95,0.94,0.95,0.95,0.1,0.2244,0.82246,0.1556310000000001
13131,ablate_shadow_validation,0.612,0.5241321582437339,0.9388,0.8935718483883486,0.9162146635495131,0.32320860041118754,0.2172,0.7711667455033699,0.15507400000000085
13131,ablate_core_constraint,0.6204,0.5223077940590781,0.9382543468482972,0.945410410732711,0.91493733566924,0.28082556844337014,0.2144,0.7903725807973466,0.1447249999999993
13132,full_loop,0.6032,0.4841660717754204,0.9366784363872388,0.8928121290795978,0.9155309161716377,0.30383333262403156,0.2364,0.7691901549652241,0.15535200000000024
13132,ablate_ethicalsense,0.5612,0.4929220117554508,0.7316586924418595,0.898907596592682,0.921016836933414,0.30333492860358047,0.2508,0.7578154892613528,0.031844000000001316
13132,ablate_idealgap,0.6176,0.95,0.94,0.95,0.95,0.1,0.2096,0.82682,0.19426200000000218
13132,ablate_shadow_validation,0.6012,0.5483943373053205,0.9377391845566114,0.8927897044076405,0.9155107339668771,0.33596540512654743,0.2148,0.7659208136042653,0.12563599999999764
13132,ablate_core_constraint,0.6264,0.501583326156562,0.9388,0.9202244173794862,0.9153187226645894,0.2906121291746915,0.204,0.7868027447658409,0.13235399999999903
13133,full_loop,0.6092,0.4854806783538104,0.94,0.89307839682061,0.9157705571385486,0.30427762172041767,0.2144,0.7732366753906965,0.11253199999999815
13133,ablate_ethicalsense,0.5552,0.4885665386063655,0.732876547995568,0.8992003480998119,0.921280313289832,0.3009229908233324,0.2476,0.7568216993189204,0.06466599999999853
13133,ablate_idealgap,0.6232,0.95,0.94,0.95,0.95,0.1,0.2184,0.82762,0.200886000000001
13133,ablate_shadow_validation,0.6044,0.5280780091900962,0.94,0.8931397704086611,0.9158257933677955,0.32552718826811916,0.2264,0.7674353241834633,0.13694599999999912
13133,ablate_core_constraint,0.6156,0.5058383416239208,0.94,0.9314839688273726,0.9149805124867596,0.2837319957500622,0.2124,0.7859221225246551,0.13082699999999942
13134,full_loop,0.6092,0.4803041729250231,0.9329402635953544,0.8935090635695826,0.916158157212624,0.3013448356068451,0.2204,0.7732596266760456,0.14029999999999906
13134,ablate_ethicalsense,0.5748,0.48554816342316126,0.7336416032286946,0.8991236309212975,0.9212112678291681,0.29947517697454257,0.2324,0.7644062665953701,0.08914199999999864
13134,ablate_idealgap,0.5904,0.95,0.94,0.95,0.95,0.1,0.224,0.81722,0.14264899999999883
13134,ablate_shadow_validation,0.612,0.5436462718115492,0.9388,0.8924152799871199,0.915173751988408,0.333890911916078,0.1972,0.7710728572071143,0.15812400000000032
13134,ablate_core_constraint,0.6116,0.5228250947537948,0.9364,0.9439555763576567,0.9157428448841405,0.2822480862907716,0.216,0.7872696135489508,0.12800700000000012
13135,full_loop,0.6016,0.48335681927709084,0.9376,0.8930219632306058,0.9157197669075454,0.3032608390540607,0.214,0.7711252085148984,0.13248399999999855
13135,ablate_ethicalsense,0.5544,0.48729271627060333,0.7330924628113104,0.8989245485952267,0.9210320937357039,0.30050671925912065,0.2452,0.7567669252641033,0.07979999999999847
13135,ablate_idealgap,0.6112,0.95,0.9388,0.95,0.95,0.1,0.2088,0.8249799999999999,0.16275399999999898
13135,ablate_shadow_validation,0.6156,0.5349628443253075,0.94,0.893176778898284,0.9158591010084558,0.3289399990440257,0.214,0.7715391311751669,0.15396199999999982
13135,ablate_core_constraint,0.6176,0.5081688269540037,0.94,0.9283780923520323,0.9163320567858086,0.28738193959537556,0.2136,0.7855713417275524,0.14222999999999894
13136,full_loop,0.6172,0.4834491596521801,0.9377388430426468,0.8925620284311372,0.9153058255880243,0.3036749570811797,0.2144,0.7755076185210564,0.1261069999999988
13136,ablate_ethicalsense,0.5432,0.4885739483986467,0.7326142130487877,0.8986421284949523,0.9207779156454565,0.3013732714033605,0.2456,0.7531169138998506,0.08018899999999732
13136,ablate_idealgap,0.6108,0.95,0.94,0.95,0.95,0.1,0.2264,0.8231,0.1491459999999981
13136,ablate_shadow_validation,0.6308,0.547615425056861,0.94,0.8926580186206932,0.915392216758624,0.33568129763187615,0.2052,0.7757474632690132,0.15636899999999965
13136,ablate_core_constraint,0.6188,0.5096389715600335,0.9376,0.9259093599038387,0.9158066584724102,0.2900919978569466,0.21,0.7852597369203282,0.11484799999999888
13137,full_loop,0.5976,0.4897948573136849,0.94,0.8935114750155861,0.9161603275140274,0.3060882486443739,0.2264,0.768469139584968,0.09988599999999762
13137,ablate_ethicalsense,0.5556,0.485582539061394,0.7329339272267434,0.8978763634795665,0.9200887271316096,0.3004901787470443,0.2488,0.756323927666759,0.0523650000000016
13137,ablate_idealgap,0.5996,0.95,0.94,0.95,0.95,0.1,0.2264,0.81974,0.1651610000000005
13137,ablate_shadow_validation,0.6156,0.527719831728023,0.9381534580324107,0.8922430054017365,0.9150187048615637,0.326065511542622,0.22,0.7709734505643451,0.10699999999999911
13137,ablate_core_constraint,0.6104,0.5316452370702559,0.94,0.9391470322746194,0.9161385050020292,0.2905049927154315,0.2248,0.7839282837981165,0.14706000000000008
13138,full_loop,0.6184,0.48395256536926384,0.9388,0.8923209775690252,0.9150888798121227,0.3041195006294118,0.212,0.7759384903724239,0.14484099999999941
13138,ablate_ethicalsense,0.5752,0.48980661629760086,0.7318234003914209,0.8977834325661398,0.9200050893095263,0.3026765620958881,0.2408,0.7626364745262263,0.09909099999999736
13138,ablate_idealgap,0.6176,0.95,0.9388,0.95,0.95,0.1,0.2108,0.8267,0.1565910000000005
13138,ablate_shadow_validation,0.5968,0.5150373444540156,0.94,0.8926218726173671,0.9153596853556295,0.3194211741331143,0.2272,0.7657711197424137,0.10985899999999812
13138,ablate_core_constraint,0.62,0.5238515179178066,0.9341500000000003,0.95,0.9162071219062201,0.27733929701600113,0.2064,0.7928108859241547,0.17806700000000145
13139,full_loop,0.6124,0.48206199105532727,0.9376,0.8927020462799633,0.9154318416519671,0.30286935850369323,0.2248,0.7732079658934305,0.14039800000000022
13139,ablate_ethicalsense,0.54,0.4874736961583122,0.7329072757684734,0.8987165462688431,0.9208448916419586,0.30076361106408234,0.2624,0.750599990504646,0.04829600000000071
13139,ablate_idealgap,0.6296,0.95,0.94,0.95,0.95,0.1,0.2196,0.8294199999999999,0.18383000000000146
13139,ablate_shadow_validation,0.612,0.5317252694963963,0.9334908330087741,0.8921110678365125,0.9148999610528616,0.3281737804789873,0.2256,0.76896113675867,0.11211399999999862
13139,ablate_core_constraint,0.5992,0.5260447229304073,0.94,0.9376513312482647,0.9151780123443376,0.28890129646659224,0.2204,0.7807095748657485,0.1287169999999985
13140,full_loop,0.6128,0.4856875221617735,0.9365386420395716,0.8924280263810703,0.9151852237429643,0.3049013399760296,0.2092,0.7744667102155507,0.1461709999999993
13140,ablate_ethicalsense,0.5636,0.4842131288525744,0.7340869601419703,0.8993735957312113,0.9214362361580898,0.29860768784131825,0.2552,0.759002625009567,0.07877499999999839
13140,ablate_idealgap,0.6276,0.95,0.94,0.95,0.95,0.1,0.1972,0.83106,0.1850250000000009
13140,ablate_shadow_validation,0.6176,0.5340740848855194,0.9389393396239005,0.8928930826003526,0.9156037743403167,0.3287225763624774,0.2112,0.7723311736507781,0.10704799999999783
13140,ablate_core_constraint,0.624,0.5061412280712351,0.94,0.914658952905905,0.9153430902486094,0.2973434517108935,0.2048,0.7838860453866994,0.13182699999999892
13141,full_loop,0.6164,0.48383561074387715,0.94,0.8935894513867734,0.9162305062480954,0.30304624426252047,0.204,0.7768385802000005,0.1256899999999983
13141,ablate_ethicalsense,0.5572,0.4902780870881773,0.7321615380447484,0.8986304260115582,0.9207673834104025,0.3022347027348417,0.2512,0.756622725644686,0.06641400000000022
13141,ablate_idealgap,0.6228,0.95,0.94,0.95,0.95,0.1,0.2192,0.82742,0.17003599999999996
13141,ablate_shadow_validation,0.6104,0.5349655146932204,0.94,0.8922622997210168,0.9150360697489137,0.32967291756979716,0.218,0.7690805397459622,0.137188999999999
13141,ablate_core_constraint,0.5948,0.5087036653802852,0.94,0.9235116191818923,0.9162807802012152,0.291542537344629,0.218,0.776681138284988,0.14981799999999929
13142,full_loop,0.6116,0.48489807875751695,0.94,0.8930572219453088,0.9157514997507785,0.3040032618225112,0.2112,0.7743088300533798,0.1408209999999993
13142,ablate_ethicalsense,0.564,0.48303815918321397,0.7342126341761063,0.8990603689856261,0.921154332087064,0.29827078440310595,0.2528,0.7592800391584253,0.06397300000000003
13142,ablate_idealgap,0.6024,0.95,0.94,0.95,0.95,0.1,0.2224,0.82098,0.20333400000000146
13142,ablate_shadow_validation,0.6084,0.5381124658164549,0.9352,0.8926438784082383,0.9153794905674136,0.33094113018163673,0.2172,0.7685324787962556,0.1329009999999986
13142,ablate_core_constraint,0.6144,0.5220476756386355,0.94,0.9489196650967577,0.9161404452769876,0.277888105741912,0.2112,0.7903358284773117,0.13932500000000034
13143,full_loop,0.6016,0.4907758783197062,0.9388,0.8927449787022542,0.9154704808320286,0.30719195619804857,0.2328,0.7685378225187507,0.15496100000000057
13143,ablate_ethicalsense,0.5532,0.48995061114993493,0.7320611650640694,0.8982716957082632,0.9204445261374375,0.3023579490083572,0.2516,0.7552117783247584,0.055838000000001886
13143,ablate_idealgap,0.608,0.95,0.94,0.95,0.95,0.1,0.2204,0.8228599999999999,0.16186299999999998
13143,ablate_shadow_validation,0.6132,0.5429417548332757,0.94,0.8928177098156892,0.9155359388341204,0.333216709564086,0.2044,0.7709850202370551,0.1381980000000001
13143,ablate_core_constraint,0.6032,0.5190125631689371,0.94,0.95,0.9150806270054558,0.27007173429790043,0.2232,0.7868993966066788,0.16175400000000068
